OID_,bouguer,X,Y,mag,bedmachine,roughness,beta,water,reflectivity
419,-6,-377301.705471910769120,-985623.304017023649067,,,,,,
420,-5,-367323.719399624504149,-985623.304017023649067,,,,,,
421,-3,-357345.733327338239178,-985623.304017023649067,,,,,,
422,0,-347367.747255051974207,-985623.304017023649067,,,,,,
423,1,-337389.761182765709236,-985623.304017023649067,,,,,,
424,4,-327411.775110479444265,-985623.304017023649067,,,,,,
425,8,-317433.789038193179294,-985623.304017023649067,,,,,,
426,13,-307455.802965906914324,-985623.304017023649067,,,,,,
427,17,-297477.816893620649353,-985623.304017023649067,,,,,,
428,21,-287499.830821334384382,-985623.304017023649067,,,,,,
429,25,-277521.844749048119411,-985623.304017023649067,,,,,,
430,5,-596817.399062208831310,-995601.290089309914038,,,,,0.0000000,
431,8,-586839.412989922566339,-995601.290089309914038,,,,,0.0000000,
432,9,-576861.426917636301368,-995601.290089309914038,,,,,0.0000000,
433,3,-566883.440845350036398,-995601.290089309914038,,,,,0.0000000,
434,9,-556905.454773063771427,-995601.290089309914038,,,,,,
435,0,-546927.468700777506456,-995601.290089309914038,,,,,,
436,-8,-536949.482628491241485,-995601.290089309914038,,,,,,
437,-4,-526971.496556204976514,-995601.290089309914038,,,,,,
438,-1,-516993.510483918711543,-995601.290089309914038,,,,,,
439,-7,-507015.524411632446572,-995601.290089309914038,,,,,,
440,-8,-497037.538339346181601,-995601.290089309914038,,,,,,
441,-9,-487059.552267059916630,-995601.290089309914038,,,,,,
442,-13,-467103.580122487386689,-995601.290089309914038,,,,,,
443,-8,-457125.594050201121718,-995601.290089309914038,,,,,,
444,0,-447147.607977914856747,-995601.290089309914038,,,,,,
445,4,-437169.621905628591776,-995601.290089309914038,,,,,,
446,3,-427191.635833342093974,-995601.290089309914038,,,,,,
447,2,-417213.649761055829003,-995601.290089309914038,,,,,,
448,2,-407235.663688769564033,-995601.290089309914038,,,,,,
449,1,-397257.677616483299062,-995601.290089309914038,,,,,,
450,-1,-387279.691544197034091,-995601.290089309914038,,,,,,
451,-5,-377301.705471910769120,-995601.290089309914038,,,,,,
452,-5,-367323.719399624504149,-995601.290089309914038,,,,,,
453,-5,-357345.733327338239178,-995601.290089309914038,,,,,,
454,-3,-347367.747255051974207,-995601.290089309914038,,,,,,
455,0,-337389.761182765709236,-995601.290089309914038,,,,,,
456,3,-327411.775110479444265,-995601.290089309914038,,,,,,
457,8,-317433.789038193179294,-995601.290089309914038,,,,,,
458,12,-307455.802965906914324,-995601.290089309914038,,,,,,
459,16,-297477.816893620649353,-995601.290089309914038,,,,,,
460,20,-287499.830821334384382,-995601.290089309914038,,,,,,
461,24,-277521.844749048119411,-995601.290089309914038,,,,,,
462,10,-596817.399062208831310,-1005579.276161596179008,,,,,0.0053242,
463,5,-586839.412989922566339,-1005579.276161596179008,,,,,0.0000000,
464,7,-576861.426917636301368,-1005579.276161596179008,,,,,0.0000000,
465,4,-566883.440845350036398,-1005579.276161596179008,,,,,0.0000000,
466,4,-556905.454773063771427,-1005579.276161596179008,,,,,0.0000000,
467,-3,-546927.468700777506456,-1005579.276161596179008,,,,,,
468,-10,-536949.482628491241485,-1005579.276161596179008,,,,,,
469,-6,-526971.496556204976514,-1005579.276161596179008,,,,,,
470,-1,-516993.510483918711543,-1005579.276161596179008,,,,,,
471,-2,-507015.524411632446572,-1005579.276161596179008,,,,,,
472,-10,-497037.538339346181601,-1005579.276161596179008,,,,,,
473,-9,-487059.552267059916630,-1005579.276161596179008,,,,,,
474,-6,-477081.566194773651659,-1005579.276161596179008,,,,,,
475,-11,-457125.594050201121718,-1005579.276161596179008,,,,,,
476,-5,-447147.607977914856747,-1005579.276161596179008,,,,,,
477,0,-437169.621905628591776,-1005579.276161596179008,,,,,,
478,0,-427191.635833342093974,-1005579.276161596179008,,,,,,
479,1,-417213.649761055829003,-1005579.276161596179008,,,,,,
480,2,-407235.663688769564033,-1005579.276161596179008,,,,,,
481,4,-397257.677616483299062,-1005579.276161596179008,,,,,,
482,0,-387279.691544197034091,-1005579.276161596179008,,,,,,
483,-4,-377301.705471910769120,-1005579.276161596179008,,,,,,
484,-6,-367323.719399624504149,-1005579.276161596179008,,,,,,
485,-7,-357345.733327338239178,-1005579.276161596179008,,,,,,
486,-5,-347367.747255051974207,-1005579.276161596179008,,,,,,
487,-2,-337389.761182765709236,-1005579.276161596179008,,,,,,
488,4,-327411.775110479444265,-1005579.276161596179008,,,,,,
489,9,-317433.789038193179294,-1005579.276161596179008,,,,,,
490,13,-307455.802965906914324,-1005579.276161596179008,,,,,,
491,16,-297477.816893620649353,-1005579.276161596179008,,,,,,
492,18,-287499.830821334384382,-1005579.276161596179008,,,,,,
493,20,-277521.844749048119411,-1005579.276161596179008,,,,,,
494,0,-596817.399062208831310,-1015557.262233882443979,,,,,0.0000000,
495,14,-586839.412989922566339,-1015557.262233882443979,,,,,0.0041144,
496,11,-576861.426917636301368,-1015557.262233882443979,,,,,0.0000000,
497,8,-566883.440845350036398,-1015557.262233882443979,,,,,0.0000000,
498,2,-556905.454773063771427,-1015557.262233882443979,,,,,0.0000000,
499,0,-546927.468700777506456,-1015557.262233882443979,,,,,,
500,-4,-536949.482628491241485,-1015557.262233882443979,,,,,,
501,0,-526971.496556204976514,-1015557.262233882443979,,,,,,
502,5,-516993.510483918711543,-1015557.262233882443979,,,,,,
503,1,-507015.524411632446572,-1015557.262233882443979,,,,,,
504,-7,-497037.538339346181601,-1015557.262233882443979,,,,,,
505,-6,-487059.552267059916630,-1015557.262233882443979,,,,,,
506,-7,-477081.566194773651659,-1015557.262233882443979,,,,,,
507,-9,-467103.580122487386689,-1015557.262233882443979,,,,,,
508,-10,-457125.594050201121718,-1015557.262233882443979,,,,,,
509,-8,-447147.607977914856747,-1015557.262233882443979,,,,,,
510,-4,-437169.621905628591776,-1015557.262233882443979,,,,,,
511,-2,-427191.635833342093974,-1015557.262233882443979,,,,,,
512,-1,-417213.649761055829003,-1015557.262233882443979,,,,,,
513,1,-407235.663688769564033,-1015557.262233882443979,,,,,,
514,2,-397257.677616483299062,-1015557.262233882443979,,,,,,
515,0,-387279.691544197034091,-1015557.262233882443979,,,,,,
516,-4,-377301.705471910769120,-1015557.262233882443979,,,,,,
517,-7,-367323.719399624504149,-1015557.262233882443979,,,,,,
518,-9,-357345.733327338239178,-1015557.262233882443979,,,,,,
519,-8,-347367.747255051974207,-1015557.262233882443979,,,,,,
520,-3,-337389.761182765709236,-1015557.262233882443979,,,,,,
521,6,-327411.775110479444265,-1015557.262233882443979,,,,,,
522,11,-317433.789038193179294,-1015557.262233882443979,,,,,,
523,13,-307455.802965906914324,-1015557.262233882443979,,,,,,
524,14,-297477.816893620649353,-1015557.262233882443979,,,,,,
525,16,-287499.830821334384382,-1015557.262233882443979,,,,,,
526,17,-277521.844749048119411,-1015557.262233882443979,,,,,,
527,-11,-596817.399062208831310,-1025535.248306168708950,,,,,0.0074553,
528,0,-586839.412989922566339,-1025535.248306168708950,,,,,0.0031689,
529,22,-576861.426917636301368,-1025535.248306168708950,,,,,0.0041909,
530,15,-566883.440845350036398,-1025535.248306168708950,,,,,0.0000000,
531,8,-556905.454773063771427,-1025535.248306168708950,,,,,0.0000000,
532,0,-546927.468700777506456,-1025535.248306168708950,,,,,,
533,1,-536949.482628491241485,-1025535.248306168708950,,,,,,
534,3,-526971.496556204976514,-1025535.248306168708950,,,,,,
535,3,-516993.510483918711543,-1025535.248306168708950,,,,,,
536,6,-507015.524411632446572,-1025535.248306168708950,,,,,,
537,4,-497037.538339346181601,-1025535.248306168708950,,,,,,
538,1,-487059.552267059916630,-1025535.248306168708950,,,,,,
539,-1,-477081.566194773651659,-1025535.248306168708950,,,,,,
540,-8,-467103.580122487386689,-1025535.248306168708950,,,,,,
541,-11,-457125.594050201121718,-1025535.248306168708950,,,,,,
542,-8,-447147.607977914856747,-1025535.248306168708950,,,,,,
543,-4,-437169.621905628591776,-1025535.248306168708950,,,,,,
544,-2,-427191.635833342093974,-1025535.248306168708950,,,,,,
545,-2,-417213.649761055829003,-1025535.248306168708950,,,,,,
546,-1,-407235.663688769564033,-1025535.248306168708950,,,,,,
547,0,-397257.677616483299062,-1025535.248306168708950,,,,,,
548,0,-387279.691544197034091,-1025535.248306168708950,,,,,,
549,-4,-377301.705471910769120,-1025535.248306168708950,,,,,,
550,-9,-367323.719399624504149,-1025535.248306168708950,,,,,,
551,-13,-357345.733327338239178,-1025535.248306168708950,,,,,,
552,-12,-347367.747255051974207,-1025535.248306168708950,,,,,,
553,-2,-337389.761182765709236,-1025535.248306168708950,,,,,,
554,11,-327411.775110479444265,-1025535.248306168708950,,,,,,
555,14,-317433.789038193179294,-1025535.248306168708950,,,,,,
556,12,-307455.802965906914324,-1025535.248306168708950,,,,,,
557,11,-297477.816893620649353,-1025535.248306168708950,,,,,,
558,12,-287499.830821334384382,-1025535.248306168708950,,,,,,
559,14,-277521.844749048119411,-1025535.248306168708950,,,,,,
560,-14,-596817.399062208831310,-1035513.234378454973921,,,,,0.2677495,
561,0,-586839.412989922566339,-1035513.234378454973921,,,,,0.0516968,
562,26,-576861.426917636301368,-1035513.234378454973921,,,,,1.8616648,
563,19,-566883.440845350036398,-1035513.234378454973921,,,,,0.0003791,
564,9,-556905.454773063771427,-1035513.234378454973921,,,,,0.0016963,
565,6,-546927.468700777506456,-1035513.234378454973921,,,,,0.0000000,
566,2,-536949.482628491241485,-1035513.234378454973921,,,,,,
567,1,-526971.496556204976514,-1035513.234378454973921,,,,,,
568,2,-516993.510483918711543,-1035513.234378454973921,,,,,,
569,6,-507015.524411632446572,-1035513.234378454973921,,,,,,
570,8,-497037.538339346181601,-1035513.234378454973921,,,,,,
571,5,-487059.552267059916630,-1035513.234378454973921,,,,,,
572,4,-477081.566194773651659,-1035513.234378454973921,,,,,,
573,0,-467103.580122487386689,-1035513.234378454973921,,,,,,
574,-2,-457125.594050201121718,-1035513.234378454973921,,,,,,
575,-2,-447147.607977914856747,-1035513.234378454973921,,,,,,
576,-4,-437169.621905628591776,-1035513.234378454973921,,,,,,
577,-1,-427191.635833342093974,-1035513.234378454973921,,,,,,
578,0,-417213.649761055829003,-1035513.234378454973921,,,,,,
579,2,-407235.663688769564033,-1035513.234378454973921,,,,,,
580,3,-397257.677616483299062,-1035513.234378454973921,,,,,,
581,0,-387279.691544197034091,-1035513.234378454973921,,,,,,
582,-3,-377301.705471910769120,-1035513.234378454973921,,,,,,
583,-12,-367323.719399624504149,-1035513.234378454973921,,,,,,
584,-23,-357345.733327338239178,-1035513.234378454973921,,,,,,
585,-25,-347367.747255051974207,-1035513.234378454973921,,,,,,
586,-11,-337389.761182765709236,-1035513.234378454973921,,,,,,
587,14,-327411.775110479444265,-1035513.234378454973921,,,,,,
588,12,-317433.789038193179294,-1035513.234378454973921,,,,,,
589,5,-307455.802965906914324,-1035513.234378454973921,,,,,,
590,3,-297477.816893620649353,-1035513.234378454973921,,,,,,
591,5,-287499.830821334384382,-1035513.234378454973921,,,,,,
592,8,-277521.844749048119411,-1035513.234378454973921,,,,,,
593,-25,-596817.399062208831310,-1045491.220450741238892,,,,,0.0050654,
594,-9,-586839.412989922566339,-1045491.220450741238892,,,,,0.0079500,
595,4,-576861.426917636301368,-1045491.220450741238892,,,,,0.0371658,
596,23,-566883.440845350036398,-1045491.220450741238892,,,,,0.4272276,
597,12,-556905.454773063771427,-1045491.220450741238892,,,,,,
598,12,-546927.468700777506456,-1045491.220450741238892,,,,,,
599,6,-536949.482628491241485,-1045491.220450741238892,,,,,,
600,4,-526971.496556204976514,-1045491.220450741238892,,,,,,
601,7,-516993.510483918711543,-1045491.220450741238892,,,,,,
602,11,-507015.524411632446572,-1045491.220450741238892,,,,,,
603,12,-497037.538339346181601,-1045491.220450741238892,,,,,,
604,15,-487059.552267059916630,-1045491.220450741238892,,,,,,
605,8,-477081.566194773651659,-1045491.220450741238892,,,,,,
606,7,-467103.580122487386689,-1045491.220450741238892,,,,,,
607,6,-457125.594050201121718,-1045491.220450741238892,,,,,,
608,3,-447147.607977914856747,-1045491.220450741238892,,,,,,
609,-1,-437169.621905628591776,-1045491.220450741238892,,,,,,
610,0,-427191.635833342093974,-1045491.220450741238892,,,,,,
611,3,-417213.649761055829003,-1045491.220450741238892,,,,,,
612,6,-407235.663688769564033,-1045491.220450741238892,,,,,,
613,8,-397257.677616483299062,-1045491.220450741238892,,,,,,
614,1,-387279.691544197034091,-1045491.220450741238892,,,,,,
615,-5,-377301.705471910769120,-1045491.220450741238892,,,,,,
616,-20,-367323.719399624504149,-1045491.220450741238892,,,,,,
617,-43,-357345.733327338239178,-1045491.220450741238892,,,,,,
618,-59,-347367.747255051974207,-1045491.220450741238892,,,,,,
619,-49,-337389.761182765709236,-1045491.220450741238892,,,,,,
620,-4,-327411.775110479444265,-1045491.220450741238892,,,,,,
621,-10,-317433.789038193179294,-1045491.220450741238892,,,,,,
622,-15,-307455.802965906914324,-1045491.220450741238892,,,,,,
623,-12,-297477.816893620649353,-1045491.220450741238892,,,,,,
624,-6,-287499.830821334384382,-1045491.220450741238892,,,,,,
625,1,-277521.844749048119411,-1045491.220450741238892,,,,,,
626,-21,-596817.399062208831310,-1055469.206523027503863,,,,,0.0161515,
627,-16,-586839.412989922566339,-1055469.206523027503863,,,,,0.0201496,
628,-11,-576861.426917636301368,-1055469.206523027503863,,,,,0.0590456,
629,5,-566883.440845350036398,-1055469.206523027503863,,,,,0.0031689,
630,7,-556905.454773063771427,-1055469.206523027503863,,,,,0.0000000,
631,17,-546927.468700777506456,-1055469.206523027503863,,,,,0.0002298,
632,16,-536949.482628491241485,-1055469.206523027503863,,,,,0.0016820,
633,8,-526971.496556204976514,-1055469.206523027503863,,,,,,
634,7,-516993.510483918711543,-1055469.206523027503863,,,,,,
635,11,-507015.524411632446572,-1055469.206523027503863,,,,,,
636,14,-497037.538339346181601,-1055469.206523027503863,,,,,,
637,16,-487059.552267059916630,-1055469.206523027503863,,,,,,
638,10,-477081.566194773651659,-1055469.206523027503863,,,,,,
639,9,-467103.580122487386689,-1055469.206523027503863,,,,,,
640,10,-457125.594050201121718,-1055469.206523027503863,,,,,,
641,8,-447147.607977914856747,-1055469.206523027503863,,,,,,
642,3,-437169.621905628591776,-1055469.206523027503863,,,,,,
643,2,-427191.635833342093974,-1055469.206523027503863,,,,,,
644,7,-417213.649761055829003,-1055469.206523027503863,,,,,,
645,11,-407235.663688769564033,-1055469.206523027503863,,,,,,
646,12,-397257.677616483299062,-1055469.206523027503863,,,,,,
647,-3,-387279.691544197034091,-1055469.206523027503863,,,,,,
648,-12,-377301.705471910769120,-1055469.206523027503863,,,,,,
649,-37,-367323.719399624504149,-1055469.206523027503863,,,,,,
650,-75,-357345.733327338239178,-1055469.206523027503863,,,,,,
651,-121,-347367.747255051974207,-1055469.206523027503863,,,,,,
652,-147,-337389.761182765709236,-1055469.206523027503863,,,,,,
653,-113,-327411.775110479444265,-1055469.206523027503863,,,,,,
654,-81,-317433.789038193179294,-1055469.206523027503863,,,,,,
655,-55,-307455.802965906914324,-1055469.206523027503863,,,,,,
656,-36,-297477.816893620649353,-1055469.206523027503863,,,,,,
657,-20,-287499.830821334384382,-1055469.206523027503863,,,,,,
658,-8,-277521.844749048119411,-1055469.206523027503863,,,,,,
659,-28,-596817.399062208831310,-1065447.192595313768834,,,,,0.0031689,
660,-13,-586839.412989922566339,-1065447.192595313768834,,,,,0.0093458,
661,-9,-576861.426917636301368,-1065447.192595313768834,,,,,0.0031689,
662,-3,-566883.440845350036398,-1065447.192595313768834,,,,,0.0000000,
663,-10,-556905.454773063771427,-1065447.192595313768834,,,,,0.0147907,
664,16,-546927.468700777506456,-1065447.192595313768834,,,,,0.0029390,
665,18,-536949.482628491241485,-1065447.192595313768834,,,,,0.0000000,
666,18,-526971.496556204976514,-1065447.192595313768834,,,,,0.0000000,
667,10,-516993.510483918711543,-1065447.192595313768834,,,,,,
668,11,-507015.524411632446572,-1065447.192595313768834,,,,,,
669,12,-497037.538339346181601,-1065447.192595313768834,,,,,,
670,15,-487059.552267059916630,-1065447.192595313768834,,,,,,
671,15,-477081.566194773651659,-1065447.192595313768834,,,,,,
672,9,-467103.580122487386689,-1065447.192595313768834,,,,,,
673,13,-457125.594050201121718,-1065447.192595313768834,,,,,,
674,13,-447147.607977914856747,-1065447.192595313768834,,,,,,
675,8,-437169.621905628591776,-1065447.192595313768834,,,,,,
676,6,-427191.635833342093974,-1065447.192595313768834,,,,,,
677,10,-417213.649761055829003,-1065447.192595313768834,,,,,,
678,14,-407235.663688769564033,-1065447.192595313768834,,,,,,
679,17,-397257.677616483299062,-1065447.192595313768834,,,,,,
680,6,-387279.691544197034091,-1065447.192595313768834,,,,,,
681,-5,-377301.705471910769120,-1065447.192595313768834,,,,,,
682,-40,-367323.719399624504149,-1065447.192595313768834,,,,,,
683,-97,-357345.733327338239178,-1065447.192595313768834,,,,,,
684,-179,-347367.747255051974207,-1065447.192595313768834,,,,,,
685,-270,-337389.761182765709236,-1065447.192595313768834,,,,,,
686,-223,-327411.775110479444265,-1065447.192595313768834,,,,,,
687,-147,-317433.789038193179294,-1065447.192595313768834,,,,,,
688,-90,-307455.802965906914324,-1065447.192595313768834,,,,,,
